TIC_ID,TMAG,RA_1,DEC_1,n_visits,MAP_P,MAP_P_err,MAP_e,MAP_e_err,MAP_omega,MAP_omega_err,MAP_M0,MAP_M0_err,MAP_K,MAP_K_err,MAP_v0,MAP_v0_err,MAP_s,MAP_s_err,t0_bmjd,baseline,MAP_ln_likelihood,MAP_ln_prior,max_unmarginalized_ln_likelihood,max_phase_gap,periods_spanned,phase_coverage,phase_coverage_per_period,unimodal,joker_completed,mcmc_completed,mcmc_success,gelman_rubin_max,constant_ln_likelihood,robust_constant_ln_likelihood,constant_ln_evidence,kepler_ln_evidence,RA_2,DEC_2,Separation
320501344,12.1,264.556,56.6112,3,2.9799258708953857,0.011391102173928136,0.0035172300413250923,0.01342291163397158,-0.8951705098152161,0.05927951296931247,0.034024227410554886,0.04951581027696142,74.15030375397897,9.229717430970783,-26.057773571707916,1.5403520002282916,0.04372066631913185,0.05814252694831935,57274.12114824036,3.9836600616326905,-9.47808918115037,3.7407963257297605,1.9340854266257257,0.3300350604924023,1.3368319328852005,0.2,2,false,true,false,false,,-11166.055330211424,-12.843945756340926,-11168.820324984688,-15.603785124913717,264.555862,56.611305,0.47111355917647874
329249617,10.54,263.9937,56.6144,4,750.4298095703125,0.011391102173928136,3.015114343725145E-4,0.01342291163397158,-1.5070382356643677,0.05927951296931247,1.5462396144866943,0.04951581027696142,31.740236826341892,9.229717430970783,-51.35967314264443,1.5403520002282916,0.03802340850234032,0.05814252694831935,57168.39226505622,109.71254324576876,-7.605471097344584,4.040001890660841,4.700709835102666,0.1408911024532397,0.1461996070074705,0.2,4,false,true,false,false,,-13125.511068486658,-15.701933958678145,-13128.77067789645,-17.386905611164686,263.994212,56.614346,1.0320213724518128
356108881,8.96,261.4332,57.8033,7,404.6030578613281,0.011391102173928136,0.005382151808589697,0.01342291163397158,3.1919635479622563,0.05927951296931247,-0.5327672362327576,0.04951581027696142,24.21386862962497,9.229717430970783,30.223420769121486,1.5403520002282916,0.05803098529577255,0.05814252694831935,57274.12114824036,305.1087947463675,-13.86620818174155,3.6430903392653753,-5.269731659059783,0.7271058852948425,0.7540941394739198,0.2,7,false,true,false,false,,-250.8231829760755,-19.968829055423395,-252.92837185494318,-23.84485078214174,261.433055,57.803299,0.2781360404842555
376977009,10.58,284.4015,59.2941,3,247.27340698242188,0.011391102173928136,0.015277409926056862,0.01342291163397158,-0.9965227842330933,0.05927951296931247,1.5126502513885498,0.04951581027696142,46.13981831457032,9.229717430970783,9.101349601501232,1.5403520002282916,0.045974791049957275,0.05814252694831935,58264.44670519872,26.88030040920421,-9.440947227577189,3.5251393718841877,-1.1080197507300686,0.10469868438267675,0.10870679842685799,0.2,3,false,true,false,false,,-23619.088090193894,-13.738238499707872,-23621.96856797448,-18.38894248755329,284.401561,59.294411,1.1190580061370599
377558427,13.62,295.1757,23.8298,13,14583.6826171875,0.011391102173928136,7.673323852941394E-4,0.01342291163397158,2.959017038345337,0.05927951296931247,0.8602506518363953,0.04951581027696142,5.616886643256236,9.229717430970783,6.332171295876122,1.5403520002282916,0.06841134279966354,0.05814252694831935,56588.0667360283,218.30998341395753,-9.9949242745081,3.824379324485873,-1.181973285015935,0.013462315947914574,0.014969468901934188,0.1,13,false,true,false,false,,-18.494962463374094,-6.2347149161634094,-21.69706832654265,-22.683611736577387,295.174809,23.830568,4.032398448944709
394179202,11.66,289.6983,38.4066,3,23.78345489501953,0.011391102173928136,7.344146724790335E-4,0.01342291163397158,1.745900424318858,0.05927951296931247,0.14679084718227386,0.04951581027696142,34.00885888762965,9.229717430970783,3.8288287342214544,1.5403520002282916,0.05336170271039009,0.05814252694831935,55811.111012408415,39.96725061786128,-10.740864487213688,3.9433748190270754,2.2392343340242067,0.46190850821887897,1.6804644570817235,0.3,2,false,true,false,false,,-53274.176558794934,-10.850939658882488,-53276.685293485636,-16.846564048127668,289.698298,38.406616,0.05446528615610765
408018644,11.72,299.0238,22.0891,14,32.07063784069908,0.020164667918232126,0.3435735361755642,0.030231509332747986,-2.237913366162124,0.16054791454592487,-0.2136718500846814,0.10736656914076396,9.909579176205868,0.5366050835785523,-3.6276906587481426,0.4231284808915189,0.5010841705563767,0.12829594238146386,56107.31602701995,723.9900528014914,15.552735055554143,-4.909534049908633,-11.610610256912125,0.354982967770443,22.57485667724329,0.7,5,true,false,true,true,1.0,-38491.29056080541,-53.04577944174546,-38495.10938780086,-10.545721973277544,299.02441,22.090073,4.0512926633183
459970695,11.36,255.0288,63.139,3,57.11152648925781,0.011391102173928136,4.6407429181272164E-5,0.01342291163397158,3.1898315866761884,0.05927951296931247,-0.24920223653316498,0.04951581027696142,77.14087277483284,9.229717430970783,36.55231572067336,1.5403520002282916,0.03750551864504814,0.05814252694831935,57187.30162534402,6.946700105792843,-9.871480157802095,4.284193921728319,2.5503062107832877,0.06944570219581878,0.12163394209426136,0.2,3,false,true,false,false,,-43004.49477010111,-9.439075330766764,-43007.42579829873,-16.845662220883295,255.028871,63.138954,0.20171250063900772
11893760,9.36,178.0487,53.6887,9,23.06043160504714,4.4721305257144905E-4,0.3501310607456938,0.00890913909877332,-1.2126680810545758,0.018929314889132076,0.18475318367342652,0.011719985382582607,13.075242514372718,0.1061533765691749,-17.250434460903968,0.05919027885130479,0.04793274513975378,0.05030320652697442,56677.44868743761,1468.0555059129983,34.03530019155516,0.06623613420129537,9.210308683089059,0.2464748116215939,63.661232844918196,0.7,3,true,false,true,true,1.0,-40989.749121823,-36.84598334206274,-40993.403627672844,13.141011122063329,178.049606,53.688896,2.054270063889184
53566058,9.29,181.9987,52.7207,5,190.12681579589844,0.011391102173928136,0.007180786691606045,0.01342291163397158,-0.1401207149028778,0.05927951296931247,2.3520820140838623,0.04951581027696142,38.74346853749568,9.229717430970783,41.00896018108083,1.5403520002282916,0.04641183465719223,0.05814252694831935,58187.29273400828,9.971760155822267,-6.406856126188189,3.642381943183957,5.641500142111147,0.020764404250151955,0.052447941727156465,0.1,5,false,true,false,false,,-4982.167161513352,-12.616824394667105,-4985.583810109267,-15.631004798765485,181.997161,52.721169,3.757729354388993
63370066,11.87,292.6311,42.1808,20,5.553809465827004,5.749303260957905E-4,0.02649423820781847,0.01119496164852072,0.5031684749326576,1.0640534947287923,-1.9270090403815037,1.1693879434366181,38.19666107335475,0.5220000368398043,-59.18142063266351,0.36035692872298597,1.3199360699349885,0.2422847532900549,56440.338523767256,379.9159758864989,-11.931670272038504,-8.686098311123748,-36.70498587279022,0.11028713295712578,68.40637552009082,1.0,6,true,false,true,true,1.0,-564664.7544472349,-107.90041028951087,-564668.4998837695,-40.860956677672156,292.63112,42.180786,0.07692143007662898
137803226,9.17,176.9842,54.7101,4,247.56703186035156,0.011391102173928136,0.0017045752611011267,0.01342291163397158,-0.12351730465888977,0.05927951296931247,0.04455620050430298,0.04951581027696142,32.2095260933701,9.229717430970783,-17.87062184032324,1.5403520002282916,0.045115333050489426,0.05814252694831935,57761.47025739013,384.0339359604768,-10.090496350584358,3.8437132082129764,1.5909887960862377,0.4301567249303414,1.551232137310631,0.3,2,false,true,false,false,,-56344.99927747784,-22.174715537439656,-56347.57956614297,-20.682805844559383,176.98463,54.710346,1.2629917869742324
